frame_num,near_player_serve_speed,near_player_number_of_shots,near_player_last_shot_speed,near_player_total_shot_speed,near_player_number_of_net_clearances,near_player_last_net_clearance,near_player_total_net_clearance,near_player_last_distance,near_player_total_distance,far_player_serve_speed,far_player_number_of_shots,far_player_last_shot_speed,far_player_total_shot_speed,far_player_number_of_net_clearances,far_player_last_net_clearance,far_player_total_net_clearance,far_player_last_distance,far_player_total_distance
401,0.0,6,91.39,715.12,6,1.64,7.13,0.04,28.35,142.56,5,111.8,541.56,5,0.83,5.8,0.04,47.81
402,0.0,6,91.39,715.12,6,1.64,7.13,0.04,28.39,142.56,5,111.8,541.56,5,0.83,5.8,0.04,47.85
403,0.0,6,91.39,715.12,6,1.64,7.13,0.12,28.51,142.56,6,80.0,621.56,5,0.83,5.8,0.04,47.89
404,0.0,6,91.39,715.12,6,1.64,7.13,0.11,28.62,142.56,6,80.0,621.56,5,0.83,5.8,0.04,47.93
405,0.0,6,91.39,715.12,6,1.64,7.13,0.14,28.76,142.56,6,80.0,621.56,5,0.83,5.8,0.08,48.01
406,0.0,6,91.39,715.12,6,1.64,7.13,0.12,28.88,142.56,6,80.0,621.56,5,0.83,5.8,0.0,48.01
407,0.0,6,91.39,715.12,6,1.64,7.13,0.12,29.0,142.56,6,80.0,621.56,5,0.83,5.8,0.0,48.01
408,0.0,6,91.39,715.12,6,1.64,7.13,0.04,29.04,142.56,6,80.0,621.56,5,0.83,5.8,0.17,48.18
409,0.0,6,91.39,715.12,6,1.64,7.13,0.04,29.08,142.56,6,80.0,621.56,5,0.83,5.8,0.12,48.3
410,0.0,6,91.39,715.12,6,1.64,7.13,0.04,29.12,142.56,6,80.0,621.56,5,0.83,5.8,0.0,48.3
411,0.0,6,91.39,715.12,6,1.64,7.13,0.0,29.12,142.56,6,80.0,621.56,5,0.83,5.8,0.0,48.3
412,0.0,6,91.39,715.12,6,1.64,7.13,0.0,29.12,142.56,6,80.0,621.56,5,0.83,5.8,0.12,48.42
413,0.0,6,91.39,715.12,6,1.64,7.13,0.06,29.18,142.56,6,80.0,621.56,5,0.83,5.8,0.08,48.5
414,0.0,6,91.39,715.12,6,1.64,7.13,0.0,29.18,142.56,6,80.0,621.56,5,0.83,5.8,0.11,48.61
415,0.0,6,91.39,715.12,6,1.64,7.13,0.04,29.22,142.56,6,80.0,621.56,5,0.83,5.8,0.09,48.7
416,0.0,6,91.39,715.12,6,1.64,7.13,0.04,29.26,142.56,6,80.0,621.56,5,0.83,5.8,0.08,48.78
417,0.0,6,91.39,715.12,6,1.64,7.13,0.09,29.35,142.56,6,80.0,621.56,5,0.83,5.8,0.04,48.82
418,0.0,6,91.39,715.12,6,1.64,7.13,0.06,29.41,142.56,6,80.0,621.56,6,1.88,7.68,0.04,48.86
419,0.0,6,91.39,715.12,6,1.64,7.13,0.09,29.5,142.56,6,80.0,621.56,6,1.88,7.68,0.04,48.9
420,0.0,6,91.39,715.12,6,1.64,7.13,0.08,29.58,142.56,6,80.0,621.56,6,1.88,7.68,0.04,48.94
421,0.0,6,91.39,715.12,6,1.64,7.13,0.08,29.66,142.56,6,80.0,621.56,6,1.88,7.68,0.04,48.98
422,0.0,6,91.39,715.12,6,1.64,7.13,0.12,29.78,142.56,6,80.0,621.56,6,1.88,7.68,0.0,48.98
423,0.0,6,91.39,715.12,6,1.64,7.13,0.08,29.86,142.56,6,80.0,621.56,6,1.88,7.68,0.12,49.1
424,0.0,6,91.39,715.12,6,1.64,7.13,0.08,29.94,142.56,6,80.0,621.56,6,1.88,7.68,0.08,49.18
425,0.0,6,91.39,715.12,6,1.64,7.13,0.06,30.0,142.56,6,80.0,621.56,6,1.88,7.68,0.2,49.38
426,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.04,142.56,6,80.0,621.56,6,1.88,7.68,0.09,49.47
427,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.08,142.56,6,80.0,621.56,6,1.88,7.68,0.09,49.56
428,0.0,6,91.39,715.12,6,1.64,7.13,0.08,30.16,142.56,6,80.0,621.56,6,1.88,7.68,0.08,49.64
429,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.2,142.56,6,80.0,621.56,6,1.88,7.68,0.09,49.73
430,0.0,6,91.39,715.12,6,1.64,7.13,0.06,30.26,142.56,6,80.0,621.56,6,1.88,7.68,0.08,49.81
431,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.3,142.56,6,80.0,621.56,6,1.88,7.68,0.04,49.85
432,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.34,142.56,6,80.0,621.56,6,1.88,7.68,0.12,49.97
433,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.38,142.56,6,80.0,621.56,6,1.88,7.68,0.04,50.01
434,0.0,6,91.39,715.12,6,1.64,7.13,0.0,30.38,142.56,6,80.0,621.56,6,1.88,7.68,0.0,50.01
435,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.42,142.56,6,80.0,621.56,6,1.88,7.68,0.09,50.1
436,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.46,142.56,6,80.0,621.56,6,1.88,7.68,0.09,50.19
437,0.0,6,91.39,715.12,6,1.64,7.13,0.06,30.52,142.56,6,80.0,621.56,6,1.88,7.68,0.0,50.19
438,0.0,6,91.39,715.12,6,1.64,7.13,0.0,30.52,142.56,6,80.0,621.56,6,1.88,7.68,0.08,50.27
439,0.0,6,91.39,715.12,6,1.64,7.13,0.06,30.58,142.56,6,80.0,621.56,6,1.88,7.68,0.12,50.39
440,0.0,6,91.39,715.12,6,1.64,7.13,0.04,30.62,142.56,6,80.0,621.56,6,1.88,7.68,0.27,50.66
441,0.0,6,91.39,715.12,6,1.64,7.13,0.0,30.62,142.56,6,80.0,621.56,6,1.88,7.68,0.08,50.74
442,0.0,6,91.39,715.12,6,1.64,7.13,0.06,30.68,142.56,6,80.0,621.56,6,1.88,7.68,0.2,50.94
443,0.0,6,91.39,715.12,6,1.64,7.13,0.0,30.68,142.56,6,80.0,621.56,6,1.88,7.68,0.11,51.05
444,0.0,7,91.63,806.75,6,1.64,7.13,0.08,30.76,142.56,6,80.0,621.56,6,1.88,7.68,0.11,51.16
445,0.0,7,91.63,806.75,6,1.64,7.13,0.12,30.88,142.56,6,80.0,621.56,6,1.88,7.68,0.08,51.24
446,0.0,7,91.63,806.75,6,1.64,7.13,0.09,30.97,142.56,6,80.0,621.56,6,1.88,7.68,0.12,51.36
447,0.0,7,91.63,806.75,6,1.64,7.13,0.09,31.06,142.56,6,80.0,621.56,6,1.88,7.68,0.2,51.56
448,0.0,7,91.63,806.75,6,1.64,7.13,0.11,31.17,142.56,6,80.0,621.56,6,1.88,7.68,0.2,51.76
449,0.0,7,91.63,806.75,6,1.64,7.13,0.11,31.28,142.56,6,80.0,621.56,6,1.88,7.68,0.04,51.8
450,0.0,7,91.63,806.75,6,1.64,7.13,0.09,31.37,142.56,6,80.0,621.56,6,1.88,7.68,0.12,51.92
451,0.0,7,91.63,806.75,6,1.64,7.13,0.0,31.37,142.56,6,80.0,621.56,6,1.88,7.68,0.0,51.92
452,0.0,7,91.63,806.75,6,1.64,7.13,0.0,31.37,142.56,6,80.0,621.56,6,1.88,7.68,0.0,51.92
453,0.0,7,91.63,806.75,6,1.64,7.13,0.06,31.43,142.56,6,80.0,621.56,6,1.88,7.68,0.04,51.96
454,0.0,7,91.63,806.75,6,1.64,7.13,0.0,31.43,142.56,6,80.0,621.56,6,1.88,7.68,0.08,52.04
455,0.0,7,91.63,806.75,6,1.64,7.13,0.04,31.47,142.56,6,80.0,621.56,6,1.88,7.68,0.14,52.18
456,0.0,7,91.63,806.75,6,1.64,7.13,0.04,31.51,142.56,6,80.0,621.56,6,1.88,7.68,0.16,52.34
457,0.0,7,91.63,806.75,6,1.64,7.13,0.08,31.59,142.56,6,80.0,621.56,6,1.88,7.68,0.17,52.51
458,0.0,7,91.63,806.75,6,1.64,7.13,0.04,31.63,142.56,6,80.0,621.56,6,1.88,7.68,0.23,52.74
459,0.0,7,91.63,806.75,6,1.64,7.13,0.08,31.71,142.56,6,80.0,621.56,6,1.88,7.68,0.25,52.99
460,0.0,7,91.63,806.75,7,2.0,9.13,0.0,31.71,142.56,6,80.0,621.56,6,1.88,7.68,0.25,53.24
461,0.0,7,91.63,806.75,7,2.0,9.13,0.09,31.8,142.56,6,80.0,621.56,6,1.88,7.68,0.11,53.35
462,0.0,7,91.63,806.75,7,2.0,9.13,0.09,31.89,142.56,6,80.0,621.56,6,1.88,7.68,0.09,53.44
463,0.0,7,91.63,806.75,7,2.0,9.13,0.11,32.0,142.56,6,80.0,621.56,6,1.88,7.68,0.12,53.56
464,0.0,7,91.63,806.75,7,2.0,9.13,0.09,32.09,142.56,6,80.0,621.56,6,1.88,7.68,0.08,53.64
465,0.0,7,91.63,806.75,7,2.0,9.13,0.04,32.13,142.56,6,80.0,621.56,6,1.88,7.68,0.08,53.72
466,0.0,7,91.63,806.75,7,2.0,9.13,0.04,32.17,142.56,6,80.0,621.56,6,1.88,7.68,0.3,54.02
467,0.0,7,91.63,806.75,7,2.0,9.13,0.04,32.21,142.56,6,80.0,621.56,6,1.88,7.68,0.25,54.27
468,0.0,7,91.63,806.75,7,2.0,9.13,0.06,32.27,142.56,6,80.0,621.56,6,1.88,7.68,0.21,54.48
469,0.0,7,91.63,806.75,7,2.0,9.13,0.09,32.36,142.56,6,80.0,621.56,6,1.88,7.68,0.16,54.64
470,0.0,7,91.63,806.75,7,2.0,9.13,0.09,32.45,142.56,6,80.0,621.56,6,1.88,7.68,0.19,54.83
471,0.0,7,91.63,806.75,7,2.0,9.13,0.12,32.57,142.56,6,80.0,621.56,6,1.88,7.68,0.17,55.0
472,0.0,7,91.63,806.75,7,2.0,9.13,0.11,32.68,142.56,6,80.0,621.56,6,1.88,7.68,0.12,55.12
473,0.0,7,91.63,806.75,7,2.0,9.13,0.14,32.82,142.56,6,80.0,621.56,6,1.88,7.68,0.12,55.24
474,0.0,7,91.63,806.75,7,2.0,9.13,0.12,32.94,142.56,6,80.0,621.56,6,1.88,7.68,0.19,55.43
475,0.0,7,91.63,806.75,7,2.0,9.13,0.09,33.03,142.56,6,80.0,621.56,6,1.88,7.68,0.19,55.62
476,0.0,7,91.63,806.75,7,2.0,9.13,0.04,33.07,142.56,6,80.0,621.56,6,1.88,7.68,0.21,55.83
477,0.0,7,91.63,806.75,7,2.0,9.13,0.09,33.16,142.56,6,80.0,621.56,6,1.88,7.68,0.17,56.0
478,0.0,7,91.63,806.75,7,2.0,9.13,0.08,33.24,142.56,6,80.0,621.56,6,1.88,7.68,0.14,56.14
479,0.0,7,91.63,806.75,7,2.0,9.13,0.04,33.28,142.56,6,80.0,621.56,6,1.88,7.68,0.08,56.22
480,0.0,7,91.63,806.75,7,2.0,9.13,0.0,33.28,142.56,6,80.0,621.56,6,1.88,7.68,0.09,56.31
481,0.0,7,91.63,806.75,7,2.0,9.13,0.06,33.34,142.56,6,80.0,621.56,6,1.88,7.68,0.28,56.59
482,0.0,7,91.63,806.75,7,2.0,9.13,0.06,33.4,142.56,6,80.0,621.56,6,1.88,7.68,0.2,56.79
483,0.0,7,91.63,806.75,7,2.0,9.13,0.11,33.51,142.56,6,80.0,621.56,6,1.88,7.68,0.04,56.83
484,0.0,7,91.63,806.75,7,2.0,9.13,0.09,33.6,142.56,7,114.86,736.42,6,1.88,7.68,0.14,56.97
485,0.0,7,91.63,806.75,7,2.0,9.13,0.08,33.68,142.56,7,114.86,736.42,6,1.88,7.68,0.0,56.97
486,0.0,7,91.63,806.75,7,2.0,9.13,0.14,33.82,142.56,7,114.86,736.42,6,1.88,7.68,0.0,56.97
487,0.0,7,91.63,806.75,7,2.0,9.13,0.09,33.91,142.56,7,114.86,736.42,6,1.88,7.68,0.04,57.01
488,0.0,7,91.63,806.75,7,2.0,9.13,0.06,33.97,142.56,7,114.86,736.42,6,1.88,7.68,0.09,57.1
489,0.0,7,91.63,806.75,7,2.0,9.13,0.09,34.06,142.56,7,114.86,736.42,6,1.88,7.68,0.08,57.18
490,0.0,7,91.63,806.75,7,2.0,9.13,0.04,34.1,142.56,7,114.86,736.42,6,1.88,7.68,0.11,57.29
491,0.0,7,91.63,806.75,7,2.0,9.13,0.04,34.14,142.56,7,114.86,736.42,6,1.88,7.68,0.11,57.4
492,0.0,7,91.63,806.75,7,2.0,9.13,0.0,34.14,142.56,7,114.86,736.42,6,1.88,7.68,0.12,57.52
493,0.0,7,91.63,806.75,7,2.0,9.13,0.04,34.18,142.56,7,114.86,736.42,6,1.88,7.68,0.04,57.56
494,0.0,7,91.63,806.75,7,2.0,9.13,0.0,34.18,142.56,7,114.86,736.42,6,1.88,7.68,0.0,57.56
495,0.0,7,91.63,806.75,7,2.0,9.13,0.06,34.24,142.56,7,114.86,736.42,7,0.84,8.52,0.09,57.65
496,0.0,7,91.63,806.75,7,2.0,9.13,0.08,34.32,142.56,7,114.86,736.42,7,0.84,8.52,0.12,57.77
497,0.0,7,91.63,806.75,7,2.0,9.13,0.12,34.44,142.56,7,114.86,736.42,7,0.84,8.52,0.08,57.85
498,0.0,7,91.63,806.75,7,2.0,9.13,0.16,34.6,142.56,7,114.86,736.42,7,0.84,8.52,0.19,58.04
499,0.0,7,91.63,806.75,7,2.0,9.13,0.16,34.76,142.56,7,114.86,736.42,7,0.84,8.52,0.08,58.12
500,0.0,7,91.63,806.75,7,2.0,9.13,0.16,34.92,142.56,7,114.86,736.42,7,0.84,8.52,0.04,58.16
501,0.0,7,91.63,806.75,7,2.0,9.13,0.12,35.04,142.56,7,114.86,736.42,7,0.84,8.52,0.12,58.28
502,0.0,7,91.63,806.75,7,2.0,9.13,0.08,35.12,142.56,7,114.86,736.42,7,0.84,8.52,0.08,58.36
503,0.0,7,91.63,806.75,7,2.0,9.13,0.14,35.26,142.56,7,114.86,736.42,7,0.84,8.52,0.04,58.4
504,0.0,7,91.63,806.75,7,2.0,9.13,0.16,35.42,142.56,7,114.86,736.42,7,0.84,8.52,0.0,58.4
505,0.0,7,91.63,806.75,7,2.0,9.13,0.23,35.65,142.56,7,114.86,736.42,7,0.84,8.52,0.0,58.4
506,0.0,7,91.63,806.75,7,2.0,9.13,0.27,35.92,142.56,7,114.86,736.42,7,0.84,8.52,0.08,58.48
507,0.0,7,91.63,806.75,7,2.0,9.13,0.28,36.2,142.56,7,114.86,736.42,7,0.84,8.52,0.04,58.52
508,0.0,7,91.63,806.75,7,2.0,9.13,0.14,36.34,142.56,7,114.86,736.42,7,0.84,8.52,0.12,58.64
509,0.0,7,91.63,806.75,7,2.0,9.13,0.16,36.5,142.56,7,114.86,736.42,7,0.84,8.52,0.17,58.81
510,0.0,7,91.63,806.75,7,2.0,9.13,0.16,36.66,142.56,7,114.86,736.42,7,0.84,8.52,0.19,59.0
511,0.0,7,91.63,806.75,7,2.0,9.13,0.21,36.87,142.56,7,114.86,736.42,7,0.84,8.52,0.14,59.14
512,0.0,7,91.63,806.75,7,2.0,9.13,0.3,37.17,142.56,7,114.86,736.42,7,0.84,8.52,0.14,59.28
513,0.0,7,91.63,806.75,7,2.0,9.13,0.28,37.45,142.56,7,114.86,736.42,7,0.84,8.52,0.17,59.45
514,0.0,7,91.63,806.75,7,2.0,9.13,0.17,37.62,142.56,7,114.86,736.42,7,0.84,8.52,0.12,59.57
515,0.0,7,91.63,806.75,7,2.0,9.13,0.19,37.81,142.56,7,114.86,736.42,7,0.84,8.52,0.14,59.71
516,0.0,8,104.58,911.33,7,2.0,9.13,0.12,37.93,142.56,7,114.86,736.42,7,0.84,8.52,0.19,59.9
517,0.0,8,104.58,911.33,7,2.0,9.13,0.14,38.07,142.56,7,114.86,736.42,7,0.84,8.52,0.12,60.02
518,0.0,8,104.58,911.33,7,2.0,9.13,0.09,38.16,142.56,7,114.86,736.42,7,0.84,8.52,0.12,60.14
519,0.0,8,104.58,911.33,7,2.0,9.13,0.08,38.24,142.56,7,114.86,736.42,7,0.84,8.52,0.17,60.31
520,0.0,8,104.58,911.33,7,2.0,9.13,0.04,38.28,142.56,7,114.86,736.42,7,0.84,8.52,0.17,60.48
521,0.0,8,104.58,911.33,7,2.0,9.13,0.04,38.32,142.56,7,114.86,736.42,7,0.84,8.52,0.28,60.76
522,0.0,8,104.58,911.33,7,2.0,9.13,0.0,38.32,142.56,7,114.86,736.42,7,0.84,8.52,0.21,60.97
523,0.0,8,104.58,911.33,7,2.0,9.13,0.04,38.36,142.56,7,114.86,736.42,7,0.84,8.52,0.3,61.27
524,0.0,8,104.58,911.33,7,2.0,9.13,0.04,38.4,142.56,7,114.86,736.42,7,0.84,8.52,0.12,61.39
525,0.0,8,104.58,911.33,7,2.0,9.13,0.0,38.4,142.56,7,114.86,736.42,7,0.84,8.52,0.12,61.51
526,0.0,8,104.58,911.33,7,2.0,9.13,0.04,38.44,142.56,7,114.86,736.42,7,0.84,8.52,0.09,61.6
527,0.0,8,104.58,911.33,7,2.0,9.13,0.0,38.44,142.56,7,114.86,736.42,7,0.84,8.52,0.04,61.64
528,0.0,8,104.58,911.33,7,2.0,9.13,0.04,38.48,142.56,7,114.86,736.42,7,0.84,8.52,0.04,61.68
529,0.0,8,104.58,911.33,7,2.0,9.13,0.04,38.52,142.56,7,114.86,736.42,7,0.84,8.52,0.0,61.68
530,0.0,8,104.58,911.33,7,2.0,9.13,0.06,38.58,142.56,7,114.86,736.42,7,0.84,8.52,0.0,61.68
531,0.0,8,104.58,911.33,8,1.38,10.51,0.04,38.62,142.56,7,114.86,736.42,7,0.84,8.52,0.0,61.68
532,0.0,8,104.58,911.33,8,1.38,10.51,0.11,38.73,142.56,7,114.86,736.42,7,0.84,8.52,0.0,61.68
533,0.0,8,104.58,911.33,8,1.38,10.51,0.11,38.84,142.56,7,114.86,736.42,7,0.84,8.52,0.04,61.72
534,0.0,8,104.58,911.33,8,1.38,10.51,0.11,38.95,142.56,7,114.86,736.42,7,0.84,8.52,0.12,61.84
535,0.0,8,104.58,911.33,8,1.38,10.51,0.12,39.07,142.56,7,114.86,736.42,7,0.84,8.52,0.12,61.96
536,0.0,8,104.58,911.33,8,1.38,10.51,0.16,39.23,142.56,7,114.86,736.42,7,0.84,8.52,0.2,62.16
537,0.0,8,104.58,911.33,8,1.38,10.51,0.16,39.39,142.56,7,114.86,736.42,7,0.84,8.52,0.0,62.16
538,0.0,8,104.58,911.33,8,1.38,10.51,0.09,39.48,142.56,7,114.86,736.42,7,0.84,8.52,0.08,62.24
539,0.0,8,104.58,911.33,8,1.38,10.51,0.09,39.57,142.56,7,114.86,736.42,7,0.84,8.52,0.04,62.28
540,0.0,8,104.58,911.33,8,1.38,10.51,0.16,39.73,142.56,7,114.86,736.42,7,0.84,8.52,0.0,62.28
541,0.0,8,104.58,911.33,8,1.38,10.51,0.11,39.84,142.56,7,114.86,736.42,7,0.84,8.52,0.04,62.32
542,0.0,8,104.58,911.33,8,1.38,10.51,0.17,40.01,142.56,7,114.86,736.42,7,0.84,8.52,0.06,62.38
543,0.0,8,104.58,911.33,8,1.38,10.51,0.19,40.2,142.56,7,114.86,736.42,7,0.84,8.52,0.04,62.42
544,0.0,8,104.58,911.33,8,1.38,10.51,0.12,40.32,142.56,7,114.86,736.42,7,0.84,8.52,0.04,62.46
545,0.0,8,104.58,911.33,8,1.38,10.51,0.12,40.44,142.56,7,114.86,736.42,7,0.84,8.52,0.0,62.46
546,0.0,8,104.58,911.33,8,1.38,10.51,0.04,40.48,142.56,7,114.86,736.42,7,0.84,8.52,0.04,62.5
547,0.0,8,104.58,911.33,8,1.38,10.51,0.06,40.54,142.56,7,114.86,736.42,7,0.84,8.52,0.09,62.59
548,0.0,8,104.58,911.33,8,1.38,10.51,0.09,40.63,142.56,7,114.86,736.42,7,0.84,8.52,0.04,62.63
549,0.0,8,104.58,911.33,8,1.38,10.51,0.08,40.71,142.56,7,114.86,736.42,7,0.84,8.52,0.0,62.63
550,0.0,8,104.58,911.33,8,1.38,10.51,0.12,40.83,142.56,7,114.86,736.42,7,0.84,8.52,0.04,62.67
551,0.0,8,104.58,911.33,8,1.38,10.51,0.12,40.95,142.56,8,116.87,853.29,7,0.84,8.52,0.06,62.73
552,0.0,8,104.58,911.33,8,1.38,10.51,0.14,41.09,142.56,8,116.87,853.29,7,0.84,8.52,0.09,62.82
553,0.0,8,104.58,911.33,8,1.38,10.51,0.17,41.26,142.56,8,116.87,853.29,7,0.84,8.52,0.12,62.94
554,0.0,8,104.58,911.33,8,1.38,10.51,0.19,41.45,142.56,8,116.87,853.29,7,0.84,8.52,0.0,62.94
555,0.0,8,104.58,911.33,8,1.38,10.51,0.14,41.59,142.56,8,116.87,853.29,7,0.84,8.52,0.08,63.02
556,0.0,8,104.58,911.33,8,1.38,10.51,0.14,41.73,142.56,8,116.87,853.29,7,0.84,8.52,0.0,63.02
557,0.0,8,104.58,911.33,8,1.38,10.51,0.09,41.82,142.56,8,116.87,853.29,7,0.84,8.52,0.0,63.02
558,0.0,8,104.58,911.33,8,1.38,10.51,0.14,41.96,142.56,8,116.87,853.29,7,0.84,8.52,0.0,63.02
559,0.0,8,104.58,911.33,8,1.38,10.51,0.11,42.07,142.56,8,116.87,853.29,7,0.84,8.52,0.0,63.02
560,0.0,8,104.58,911.33,8,1.38,10.51,0.09,42.16,142.56,8,116.87,853.29,7,0.84,8.52,0.04,63.06
561,0.0,8,104.58,911.33,8,1.38,10.51,0.06,42.22,142.56,8,116.87,853.29,7,0.84,8.52,0.0,63.06
562,0.0,8,104.58,911.33,8,1.38,10.51,0.04,42.26,142.56,8,116.87,853.29,8,1.01,9.53,0.2,63.26
563,0.0,8,104.58,911.33,8,1.38,10.51,0.04,42.3,142.56,8,116.87,853.29,8,1.01,9.53,0.28,63.54
564,0.0,8,104.58,911.33,8,1.38,10.51,0.04,42.34,142.56,8,116.87,853.29,8,1.01,9.53,0.44,63.98
565,0.0,8,104.58,911.33,8,1.38,10.51,0.06,42.4,142.56,8,116.87,853.29,8,1.01,9.53,0.12,64.1
566,0.0,8,104.58,911.33,8,1.38,10.51,0.16,42.56,142.56,8,116.87,853.29,8,1.01,9.53,0.08,64.18
567,0.0,8,104.58,911.33,8,1.38,10.51,0.12,42.68,142.56,8,116.87,853.29,8,1.01,9.53,0.0,64.18
568,0.0,8,104.58,911.33,8,1.38,10.51,0.06,42.74,142.56,8,116.87,853.29,8,1.01,9.53,0.04,64.22
569,0.0,8,104.58,911.33,8,1.38,10.51,0.0,42.74,142.56,8,116.87,853.29,8,1.01,9.53,0.0,64.22
570,0.0,8,104.58,911.33,8,1.38,10.51,0.12,42.86,142.56,8,116.87,853.29,8,1.01,9.53,0.0,64.22
571,0.0,8,104.58,911.33,8,1.38,10.51,0.12,42.98,142.56,8,116.87,853.29,8,1.01,9.53,0.04,64.26
572,0.0,8,104.58,911.33,8,1.38,10.51,0.0,42.98,142.56,8,116.87,853.29,8,1.01,9.53,0.08,64.34
573,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.02,142.56,8,116.87,853.29,8,1.01,9.53,0.0,64.34
574,0.0,8,104.58,911.33,8,1.38,10.51,0.0,43.02,142.56,8,116.87,853.29,8,1.01,9.53,0.2,64.54
575,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.06,142.56,8,116.87,853.29,8,1.01,9.53,0.16,64.7
576,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.1,142.56,8,116.87,853.29,8,1.01,9.53,0.16,64.86
577,0.0,8,104.58,911.33,8,1.38,10.51,0.12,43.22,142.56,8,116.87,853.29,8,1.01,9.53,0.2,65.06
578,0.0,8,104.58,911.33,8,1.38,10.51,0.06,43.28,142.56,8,116.87,853.29,8,1.01,9.53,0.09,65.15
579,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.32,142.56,8,116.87,853.29,8,1.01,9.53,0.0,65.15
580,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.36,142.56,8,116.87,853.29,8,1.01,9.53,0.08,65.23
581,0.0,8,104.58,911.33,8,1.38,10.51,0.0,43.36,142.56,8,116.87,853.29,8,1.01,9.53,0.04,65.27
582,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.4,142.56,8,116.87,853.29,8,1.01,9.53,0.09,65.36
583,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.44,142.56,8,116.87,853.29,8,1.01,9.53,0.17,65.53
584,0.0,8,104.58,911.33,8,1.38,10.51,0.0,43.44,142.56,8,116.87,853.29,8,1.01,9.53,0.12,65.65
585,0.0,8,104.58,911.33,8,1.38,10.51,0.08,43.52,142.56,8,116.87,853.29,8,1.01,9.53,0.12,65.77
586,0.0,8,104.58,911.33,8,1.38,10.51,0.04,43.56,142.56,8,116.87,853.29,8,1.01,9.53,0.0,65.77
587,0.0,8,104.58,911.33,8,1.38,10.51,0.0,43.56,142.56,8,116.87,853.29,8,1.01,9.53,0.35,66.12
588,0.0,8,104.58,911.33,8,1.38,10.51,0.0,43.56,142.56,8,116.87,853.29,8,1.01,9.53,0.16,66.28
589,0.0,8,104.58,911.33,8,1.38,10.51,0.0,43.56,142.56,8,116.87,853.29,8,1.01,9.53,0.08,66.36
590,0.0,8,104.58,911.33,8,1.38,10.51,0.0,43.56,142.56,8,116.87,853.29,8,1.01,9.53,0.04,66.4
